user_id,chebi_id,ratings,SMILES
61150,17115,1,N[C@@H](CO)C(O)=O
61150,15756,1,CCCCCCCCCCCCCCCC(O)=O
61150,30751,1,[H]C(O)=O
61150,16828,2,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
61150,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
61150,16919,1,CN(CC(O)=O)C(N)=N
61150,16737,1,CN1CC(=O)NC1=N
61150,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
61150,16015,1,N[C@@H](CCC(O)=O)C(O)=O
61150,18050,2,N[C@@H](CCC(N)=O)C(O)=O
61150,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
61150,17203,1,OC(=O)[C@@H]1CCCN1
61174,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
61174,134355,2,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
61281,15428,1,NCC(O)=O
61281,30751,1,[H]C(O)=O
61281,16236,1,CCO
61281,16919,1,CN(CC(O)=O)C(N)=N
61281,16737,1,CN1CC(=O)NC1=N
61281,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
61281,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
61281,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
61292,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
61292,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
61292,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
61292,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
61292,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
61292,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
61292,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
61292,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
61644,15354,1,C[N+](C)(C)CCO
61644,18050,1,N[C@@H](CCC(N)=O)C(O)=O
61644,16313,1,OC(=O)[C@H]1CCCN1
61644,16523,1,N[C@H](CO)C(O)=O
61644,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
61662,15354,1,C[N+](C)(C)CCO
61662,17754,1,OCC(O)CO
61662,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
61662,15428,1,NCC(O)=O
61662,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
61662,30772,1,CCCC(O)=O
61662,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
61662,16236,1,CCO
61662,16737,1,CN1CC(=O)NC1=N
61662,16015,1,N[C@@H](CCC(O)=O)C(O)=O
61662,18050,1,N[C@@H](CCC(N)=O)C(O)=O
61662,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
61662,17203,1,OC(=O)[C@@H]1CCCN1
61662,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
61662,2877,1,C(C[C@@H](C(N[C@@H](CC1=CC=CC=C1)C(=O)OC)=O)N)(=O)O
62098,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
62098,17754,1,OCC(O)CO
62098,17568,1,O=c1cc[nH]c(=O)[nH]1
62098,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
62098,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
62098,15428,1,NCC(O)=O
62098,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
62098,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
62098,16015,1,N[C@@H](CCC(O)=O)C(O)=O
62098,140908,2,C1(=CC=CC=C1CN2C(N(CCC2)CC=3C(=CC=CC3)N(C)C)C=4C=CN=CC4)N(C)C
62150,15891,1,C(CS(O)(=O)=O)N
62172,37550,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
62172,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
62172,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
62172,76591,1,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
62172,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
62172,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
62172,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
62172,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
62172,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
62172,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
62842,15756,1,CCCCCCCCCCCCCCCC(O)=O
62842,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
62842,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
62842,545959,1,COc1cc(CC(O)=O)ccc1O
62905,17754,2,OCC(O)CO
62905,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
62905,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
62905,18132,1,C[N+](C)(C)CCOP(O)(O)=O
62905,15428,1,NCC(O)=O
62905,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
62905,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
62905,16196,1,CCCCCCCC\C=C/CCCCCCCC(O)=O
62905,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
62905,28088,1,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O
62905,17115,2,N[C@@H](CO)C(O)=O
62905,15756,2,CCCCCCCCCCCCCCCC(O)=O
62905,30772,1,CCCC(O)=O
62905,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
62905,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
62905,17268,2,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
62905,18050,1,N[C@@H](CCC(N)=O)C(O)=O
62905,17295,2,N[C@@H](Cc1ccccc1)C(O)=O
62905,17203,1,OC(=O)[C@@H]1CCCN1
62905,18723,1,CN1CCCC1C2=CN=CC=C2
62912,17568,1,O=c1cc[nH]c(=O)[nH]1
62930,137113,1,C(=O)(OC(C)(C)C)C[C@H]1C=2N(C3=C(C(=N1)C4=CC=C(C=C4)Cl)C(=C(S3)C)C)C(=NN2)C
62938,17688,1,[H][C@]1(CCCN1C)C1=CC=CN=C1
62938,18723,1,CN1CCCC1C2=CN=CC=C2
62938,134411,1,C(CCCCCCCC)CCCCC(N[C@H](C(=O)N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(=O)N[C@H](C(=O)O)CCCCN)CCCCN)=O)CCCCN)=O)CCCCN)=O)CO)CSCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)=O
62947,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
62947,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
62947,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
62947,17203,1,OC(=O)[C@@H]1CCCN1
62947,15891,1,C(CS(O)(=O)=O)N
62947,8093,1,CNC[C@H](O)c1cccc(O)c1
62949,28918,1,CNC[C@H](O)c1ccc(O)c(O)c1
62966,134301,1,OC(=O)[C@@H](CC1=CC(O)=C(O)C=C1)OC(=O)\C=C\C1=C2[C@@H]([C@H](OC2=C(O)C=C1)C1=CC(O)=C(O)C=C1)C(=O)O[C@H](CC1=CC(O)=C(O)C=C1)C(O)=O
62994,16189,1,[O-]S([O-])(=O)=O
62994,134301,1,OC(=O)[C@@H](CC1=CC(O)=C(O)C=C1)OC(=O)\C=C\C1=C2[C@@H]([C@H](OC2=C(O)C=C1)C1=CC(O)=C(O)C=C1)C(=O)O[C@H](CC1=CC(O)=C(O)C=C1)C(O)=O
63003,38167,1,C12=C(C=C(C=C2C(C=3C=C(C=C(C3C1=O)O)OC)=O)C)O
63015,7936,1,[H][C@]1(CCNC[C@H]1COc1ccc2OCOc2c1)c1ccc(F)cc1
63015,6402,3,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
63025,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
63025,4031,1,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
63025,16919,1,CN(CC(O)=O)C(N)=N
63025,18050,1,N[C@@H](CCC(N)=O)C(O)=O
63064,15379,1,O=O
63927,15428,1,NCC(O)=O
63927,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
63927,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
63927,17115,1,N[C@@H](CO)C(O)=O
63927,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
63927,18050,1,N[C@@H](CCC(N)=O)C(O)=O
63927,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
63927,15891,1,C(CS(O)(=O)=O)N
63927,545959,1,COc1cc(CC(O)=O)ccc1O
64186,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
64186,17754,1,OCC(O)CO
64186,17568,1,O=c1cc[nH]c(=O)[nH]1
64186,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
64186,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
64186,17115,1,N[C@@H](CO)C(O)=O
64186,15756,1,CCCCCCCCCCCCCCCC(O)=O
64186,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
64186,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
64186,16189,1,[O-]S([O-])(=O)=O
64186,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
64186,16134,1,[H]N([H])[H]
64453,15379,1,O=O
64749,28061,2,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
64903,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
64903,15746,1,NCCCNCCCCNCCCN
64903,17754,1,OCC(O)CO
64903,17568,1,O=c1cc[nH]c(=O)[nH]1
64903,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
64903,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
64903,15428,1,NCC(O)=O
64903,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
64903,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
64903,16196,1,CCCCCCCC\C=C/CCCCCCCC(O)=O
64903,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
64903,17115,1,N[C@@H](CO)C(O)=O
64903,15756,1,CCCCCCCCCCCCCCCC(O)=O
64903,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
64903,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
64903,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
64903,18095,1,[C@H]1(C[C@@H](O)CN1)C(O)=O
64903,16958,1,NCCC(O)=O
64903,15956,1,[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])NC(=O)N2
64903,16737,1,CN1CC(=O)NC1=N
64903,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
64903,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
64903,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
64903,16015,1,N[C@@H](CCC(O)=O)C(O)=O
64903,18050,1,N[C@@H](CCC(N)=O)C(O)=O
64903,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
64903,17203,1,OC(=O)[C@@H]1CCCN1
64903,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
64903,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
64903,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
64903,18344,1,OC(=O)c1cc(O)c2ccccc2n1
64903,17154,1,NC(=O)c1cccnc1
64903,15891,1,C(CS(O)(=O)=O)N
64903,18367,1,[O-]P([O-])([O-])=O
64943,15367,1,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C(O)=O
64943,134355,1,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
64963,137113,1,C(=O)(OC(C)(C)C)C[C@H]1C=2N(C3=C(C(=N1)C4=CC=C(C=C4)Cl)C(=C(S3)C)C)C(=NN2)C
65006,15891,1,C(CS(O)(=O)=O)N
65012,38167,2,C12=C(C=C(C=C2C(C=3C=C(C=C(C3C1=O)O)OC)=O)C)O
65544,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
65544,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
65544,18050,1,N[C@@H](CCC(N)=O)C(O)=O
65544,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
65755,29007,1,[H][C@]12SCC(CSc3nc(=O)c(=O)[nH]n3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\c1csc(N)n1)C(O)=O
65755,3215,1,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
65814,17568,1,O=c1cc[nH]c(=O)[nH]1
66152,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
66152,17754,1,OCC(O)CO
66152,17568,1,O=c1cc[nH]c(=O)[nH]1
66152,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
66152,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
66152,17115,1,N[C@@H](CO)C(O)=O
66152,15756,1,CCCCCCCCCCCCCCCC(O)=O
66152,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
66152,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
66152,16189,1,[O-]S([O-])(=O)=O
66152,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
66152,16134,1,[H]N([H])[H]
66385,29007,1,[H][C@]12SCC(CSc3nc(=O)c(=O)[nH]n3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\c1csc(N)n1)C(O)=O
66385,28177,1,Cn1c2nc[nH]c2c(=O)n(C)c1=O
66388,15428,1,NCC(O)=O
66388,104872,1,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1
66389,15367,1,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/C(O)=O
66389,18367,1,[O-]P([O-])([O-])=O
66391,16236,1,CCO
66391,16919,1,CN(CC(O)=O)C(N)=N
66391,16737,1,CN1CC(=O)NC1=N
66391,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
66391,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
66391,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
66447,17115,1,N[C@@H](CO)C(O)=O
66447,16523,2,N[C@H](CO)C(O)=O
66453,37550,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
66455,17688,1,[H][C@]1(CCCN1C)C1=CC=CN=C1
66737,16958,1,NCCC(O)=O
66737,38167,1,C12=C(C=C(C=C2C(C=3C=C(C=C(C3C1=O)O)OC)=O)C)O
66763,17754,1,OCC(O)CO
66763,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
66763,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
66763,17115,1,N[C@@H](CO)C(O)=O
66763,15756,1,CCCCCCCCCCCCCCCC(O)=O
66763,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
66763,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
66763,18050,1,N[C@@H](CCC(N)=O)C(O)=O
66763,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
66763,17203,1,OC(=O)[C@@H]1CCCN1
67033,17688,1,[H][C@]1(CCCN1C)C1=CC=CN=C1
67049,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
67061,465284,1,Nc1nc2n(COC(CO)CO)cnc2c(=O)[nH]1
67061,134355,1,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
67062,7936,1,[H][C@]1(CCNC[C@H]1COc1ccc2OCOc2c1)c1ccc(F)cc1
67067,465284,1,Nc1nc2n(COC(CO)CO)cnc2c(=O)[nH]1
67067,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
67067,6872,1,[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C
67104,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
67104,17754,1,OCC(O)CO
67104,17568,1,O=c1cc[nH]c(=O)[nH]1
67104,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
67104,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
67104,17115,1,N[C@@H](CO)C(O)=O
67104,15756,1,CCCCCCCCCCCCCCCC(O)=O
67104,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
67104,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
67104,16189,1,[O-]S([O-])(=O)=O
67104,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
67104,16134,1,[H]N([H])[H]
67271,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
67273,38167,1,C12=C(C=C(C=C2C(C=3C=C(C=C(C3C1=O)O)OC)=O)C)O
67273,5870,1,[O-][N+](=O)N=C1NCCN1Cc1ccc(Cl)nc1
67273,71954,1,Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
67285,71954,1,Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
67299,28973,1,[H][C@@]12CC(=O)N3c4ccccc4[C@]45CCN6CC(=CCO1)[C@]([H])(C[C@@]46[H])[C@]2([H])[C@]35[H]
67333,5870,1,[O-][N+](=O)N=C1NCCN1Cc1ccc(Cl)nc1
67348,6402,1,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
67348,2877,1,C(C[C@@H](C(N[C@@H](CC1=CC=CC=C1)C(=O)OC)=O)N)(=O)O
67705,15354,1,C[N+](C)(C)CCO
67705,29073,1,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
67705,15940,1,OC(=O)c1cccnc1
67705,21547,1,CC(=O)N[C@@H](CC(O)=O)C(O)=O
67705,18050,1,N[C@@H](CCC(N)=O)C(O)=O
67705,17203,1,OC(=O)[C@@H]1CCCN1
67705,27732,1,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
67705,68641,1,[H][C@]1(CCC(=O)N1C)c1cccnc1
67705,18344,1,OC(=O)c1cc(O)c2ccccc2n1
67705,17154,1,NC(=O)c1cccnc1
67705,18723,1,CN1CCCC1C2=CN=CC=C2
67705,28177,1,Cn1c2nc[nH]c2c(=O)n(C)c1=O
67705,15891,1,C(CS(O)(=O)=O)N
69024,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
69024,17754,1,OCC(O)CO
69024,17568,1,O=c1cc[nH]c(=O)[nH]1
69024,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
69024,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
69024,17115,1,N[C@@H](CO)C(O)=O
69024,15756,1,CCCCCCCCCCCCCCCC(O)=O
69024,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
69024,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
69024,16189,1,[O-]S([O-])(=O)=O
69024,16680,1,N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)=O
69024,16134,1,[H]N([H])[H]
69788,17115,1,N[C@@H](CO)C(O)=O
69788,6402,1,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
69788,72961,1,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
69788,72959,1,CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
69788,77996,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC\C=C/CCCCCCCC
69788,74450,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
69788,72968,1,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
69788,72962,1,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
69788,72966,1,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
69788,72956,1,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCC
69852,4031,1,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
69852,76591,1,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
69901,15354,1,C[N+](C)(C)CCO
69901,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
69901,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
69901,16349,1,N[C@@H](CCCNC(N)=O)C(O)=O
69901,16015,1,N[C@@H](CCC(O)=O)C(O)=O
69901,18050,1,N[C@@H](CCC(N)=O)C(O)=O
69901,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
69901,17203,1,OC(=O)[C@@H]1CCCN1
69964,134355,2,C12=CC(=CC=C1C=CC(O2)=O)OC/C=C(/CCC=C(C)C)\C
70195,15940,1,OC(=O)c1cccnc1
70583,17568,1,O=c1cc[nH]c(=O)[nH]1
70583,16196,1,CCCCCCCC\C=C/CCCCCCCC(O)=O
70583,15756,2,CCCCCCCCCCCCCCCC(O)=O
70583,16958,1,NCCC(O)=O
70583,30769,1,OC(=O)CC(O)(CC(O)=O)C(O)=O
70583,545959,1,COc1cc(CC(O)=O)ccc1O
70632,15891,1,C(CS(O)(=O)=O)N
70908,16467,1,N[C@@H](CCCNC(N)=N)C(O)=O
70908,17115,1,N[C@@H](CO)C(O)=O
70908,15756,1,CCCCCCCCCCCCCCCC(O)=O
70908,16828,1,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
70908,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
70908,18050,1,N[C@@H](CCC(N)=O)C(O)=O
70908,17295,1,N[C@@H](Cc1ccccc1)C(O)=O
70908,17203,1,OC(=O)[C@@H]1CCCN1
70913,17568,1,O=c1cc[nH]c(=O)[nH]1
70913,15971,1,N[C@@H](Cc1c[nH]cn1)C(O)=O
70913,17992,1,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
71046,17754,1,OCC(O)CO
71046,17568,1,O=c1cc[nH]c(=O)[nH]1
71046,30751,1,[H]C(O)=O
71046,16828,2,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
71046,2877,1,C(C[C@@H](C(N[C@@H](CC1=CC=CC=C1)C(=O)OC)=O)N)(=O)O
71260,28177,1,Cn1c2nc[nH]c2c(=O)n(C)c1=O
71309,4031,1,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
71320,4208,1,OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O
71320,17754,1,OCC(O)CO
71320,17568,1,O=c1cc[nH]c(=O)[nH]1
71320,17151,1,OC[C@H](O)[C@@H](O)[C@H](O)CO
71320,4167,1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
71320,15428,1,NCC(O)=O
71320,28061,1,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
71320,17268,1,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O
71320,16015,1,N[C@@H](CCC(O)=O)C(O)=O
